,Player,year_start,year_end,Year,Salary
5632,Kevin Ollie,1998,2010,2004,2458500
5633,Kevin Ollie,1998,2010,2005,2704350
5634,Kevin Ollie,1998,2010,2006,2950200
5635,Kevin Ollie,1998,2010,2007,3196050
5636,Kevin Ollie,1998,2010,2008,3441900
5637,Kevin Ollie,1998,2010,2009,1262275
5638,Kevin Ollie,1998,2010,2010,1306455
5639,Kevin Pritchard,1991,1996,1991,185000
5640,Kevin Pritchard,1991,1996,1992,130000158000
5641,Kevin Pritchard,1991,1996,1993,158000
5642,Kevin Pritchard,1991,1996,1996,275000
5643,Kevin Salvadori,1997,1998,1996,110000
5644,Kevin Salvadori,1997,1998,1997,247500
5645,Kevin Salvadori,1997,1998,1998,300000
5646,Kevin Seraphin,2011,2017,2011,1563120
5647,Kevin Seraphin,2011,2017,2012,1680360
5648,Kevin Seraphin,2011,2017,2013,1797600
5649,Kevin Seraphin,2011,2017,2014,2761114
5650,Kevin Seraphin,2011,2017,2015,3898691
5651,Kevin Seraphin,2011,2017,2016,2814000
5652,Kevin Seraphin,2011,2017,2017,1800000
5653,Kevin Thompson,1994,1994,1994,150000
5654,Kevon Looney,2016,2018,2016,1131960
5655,Kevon Looney,2016,2018,2017,1182840
5656,Keyon Dooling,2001,2013,2001,1538880
5657,Keyon Dooling,2001,2013,2002,1654320
5658,Keyon Dooling,2001,2013,2003,1769760
5659,Keyon Dooling,2001,2013,2004,2256444
5660,Keyon Dooling,2001,2013,2005,745046
5661,Keyon Dooling,2001,2013,2006,3100000
5662,Keyon Dooling,2001,2013,2007,3348000
5663,Keyon Dooling,2001,2013,2008,3596000
5664,Keyon Dooling,2001,2013,2009,3300000
5665,Keyon Dooling,2001,2013,2010,3564000
5666,Keyon Dooling,2001,2013,2011,2000000
5667,Keyon Dooling,2001,2013,2012,2246400
5668,Keyon Dooling,2001,2013,2013,1352181
5669,Khalid El-Amin,2001,2001,2001,316969
5670,Khalid El-Amin,2001,2001,2002,465850
5671,Khalid Reeves,1995,2000,1995,1300000
5672,Khalid Reeves,1995,2000,1996,1602000
5673,Khalid Reeves,1995,2000,1997,1752000
5674,Khalid Reeves,1995,2000,1998,1852000
5675,Khalid Reeves,1995,2000,1999,4750002002000
5676,Khalid Reeves,1995,2000,2000,30309
5677,Khris Middleton,2013,2018,2013,473604
5678,Khris Middleton,2013,2018,2014,788872
5679,Khris Middleton,2013,2018,2015,915243
5680,Khris Middleton,2013,2018,2016,14700000
5681,Khris Middleton,2013,2018,2017,15200000
5682,Kim English,2013,2013,2013,473604
5683,Kirk Haston,2002,2003,2002,1182600
5684,Kirk Haston,2002,2003,2003,1271400
5685,Kirk Haston,2002,2003,2004,1360080
5686,Kirk Hinrich,2004,2016,2004,2185920
5687,Kirk Hinrich,2004,2016,2005,2349840
5688,Kirk Hinrich,2004,2016,2006,2513880
5689,Kirk Hinrich,2004,2016,2007,3192628
5690,Kirk Hinrich,2004,2016,2008,11250000
5691,Kirk Hinrich,2004,2016,2009,10000000
5692,Kirk Hinrich,2004,2016,2010,9500000
5693,Kirk Hinrich,2004,2016,2011,9000000
5694,Kirk Hinrich,2004,2016,2012,8100000
5695,Kirk Hinrich,2004,2016,2013,3941000
5696,Kirk Hinrich,2004,2016,2014,4059000
5697,Kirk Hinrich,2004,2016,2015,2730000
5698,Kirk Hinrich,2004,2016,2016,2854940
5699,Kirk Penney,2004,2005,2004,8950
5700,Kirk Snyder,2005,2008,2005,1336920
5701,Kirk Snyder,2005,2008,2006,1437240
5702,Kirk Snyder,2005,2008,2007,1537440
5703,Kirk Snyder,2005,2008,2008,2358433
5704,Kiwane Garris,1998,2000,2000,61147
5705,Klay Thompson,2012,2018,2012,2126520
5706,Klay Thompson,2012,2018,2013,2286000
5707,Klay Thompson,2012,2018,2014,2445480
5708,Klay Thompson,2012,2018,2015,3245152
5709,Klay Thompson,2012,2018,2016,15501000
5710,Klay Thompson,2012,2018,2017,16663575
5711,Kobe Bryant,1997,2016,1997,1015000
5712,Kobe Bryant,1997,2016,1998,1167240
5713,Kobe Bryant,1997,2016,1999,1319000
5714,Kobe Bryant,1997,2016,2000,9000000
5715,Kobe Bryant,1997,2016,2001,10130000
5716,Kobe Bryant,1997,2016,2002,11250000
5717,Kobe Bryant,1997,2016,2003,12375000
5718,Kobe Bryant,1997,2016,2004,13500000
5719,Kobe Bryant,1997,2016,2005,14175000
5720,Kobe Bryant,1997,2016,2006,15946875
5721,Kobe Bryant,1997,2016,2007,17718750
5722,Kobe Bryant,1997,2016,2008,19490625
5723,Kobe Bryant,1997,2016,2009,21262500
5724,Kobe Bryant,1997,2016,2010,23034375
5725,Kobe Bryant,1997,2016,2011,24806250
5726,Kobe Bryant,1997,2016,2012,25244493
5727,Kobe Bryant,1997,2016,2013,27849149
5728,Kobe Bryant,1997,2016,2014,30453805
5729,Kobe Bryant,1997,2016,2015,23500000
5730,Kobe Bryant,1997,2016,2016,25000000
5731,Korleone Young,1999,1999,1999,287500
5732,Kornel David,1999,2001,1999,287500
5733,Kornel David,1999,2001,2000,17588227059
5734,Kornel David,1999,2001,2001,498500
5735,Kosta Koufos,2009,2018,2009,1129320
5736,Kosta Koufos,2009,2018,2010,1214040
5737,Kosta Koufos,2009,2018,2011,1352640
5738,Kosta Koufos,2009,2018,2012,2203792
5739,Kosta Koufos,2009,2018,2013,3000000
5740,Kosta Koufos,2009,2018,2014,3000000
5741,Kosta Koufos,2009,2018,2015,3000000
5742,Kosta Koufos,2009,2018,2016,7700000
5743,Kosta Koufos,2009,2018,2017,8046500
5744,Kosta Perovic,2008,2008,2008,1800000
5745,Kostas Papanikolaou,2015,2016,2015,4797664
5746,Kostas Papanikolaou,2015,2016,2016,195745
5747,Kris Humphries,2005,2017,2005,1481400
5748,Kris Humphries,2005,2017,2006,1592400
5749,Kris Humphries,2005,2017,2007,1703520
5750,Kris Humphries,2005,2017,2008,2522913
5751,Kris Humphries,2005,2017,2009,3200000
5752,Kris Humphries,2005,2017,2010,3200000
5753,Kris Humphries,2005,2017,2011,3200000
5754,Kris Humphries,2005,2017,2012,8000000
5755,Kris Humphries,2005,2017,2013,12000000
5756,Kris Humphries,2005,2017,2014,12000000
5757,Kris Humphries,2005,2017,2015,4250000
5758,Kris Humphries,2005,2017,2016,10000003440000
5759,Kris Humphries,2005,2017,2017,4000000
5760,Kris Joseph,2013,2013,2013,189442
5761,Kristaps Porzingis,2016,2018,2016,4131720
5762,Kristaps Porzingis,2016,2018,2017,4317720
5763,Kurk Lee,1991,1991,1991,120000
5764,Kurt Thomas,1996,2013,1996,1071000
5765,Kurt Thomas,1996,2013,1997,1238000
5766,Kurt Thomas,1996,2013,1998,1398960
5767,Kurt Thomas,1996,2013,1999,1750000
5768,Kurt Thomas,1996,2013,2000,1925000
5769,Kurt Thomas,1996,2013,2001,3680000
5770,Kurt Thomas,1996,2013,2002,4413375
5771,Kurt Thomas,1996,2013,2003,4903750
5772,Kurt Thomas,1996,2013,2004,5394125
5773,Kurt Thomas,1996,2013,2005,5884500
5774,Kurt Thomas,1996,2013,2006,6620062
5775,Kurt Thomas,1996,2013,2007,7821482
5776,Kurt Thomas,1996,2013,2008,8091188
5777,Kurt Thomas,1996,2013,2009,4200000
5778,Kurt Thomas,1996,2013,2010,3800000
5779,Kurt Thomas,1996,2013,2011,1352181
5780,Kurt Thomas,1996,2013,2012,1352181
5781,Kurt Thomas,1996,2013,2013,1352181
5782,Kwame Brown,2002,2013,2002,3697440
5783,Kwame Brown,2002,2013,2003,3974760
5784,Kwame Brown,2002,2013,2004,4252080
5785,Kwame Brown,2002,2013,2005,5361873
5786,Kwame Brown,2002,2013,2006,7500000
5787,Kwame Brown,2002,2013,2007,8287500
5788,Kwame Brown,2002,2013,2008,9075000
5789,Kwame Brown,2002,2013,2009,4000000
5790,Kwame Brown,2002,2013,2010,4100000
5791,Kwame Brown,2002,2013,2011,1229255
5792,Kwame Brown,2002,2013,2012,6750000
5793,Kwame Brown,2002,2013,2013,2819044
5794,Kwame Brown,2002,2013,2014,3000000
5795,Kyle Anderson,2015,2018,2015,1093680
5796,Kyle Anderson,2015,2018,2016,1142880
5797,Kyle Anderson,2015,2018,2017,1192080
5798,Kyle Collinsworth,2018,2018,2017,70000
5799,Kyle Korver,2004,2018,2004,366931
5800,Kyle Korver,2004,2018,2005,620046
5801,Kyle Korver,2004,2018,2006,3630363
5802,Kyle Korver,2004,2018,2007,4018182
5803,Kyle Korver,2004,2018,2008,4400000
5804,Kyle Korver,2004,2018,2009,4956818
5805,Kyle Korver,2004,2018,2010,5155115
5806,Kyle Korver,2004,2018,2011,5000000
5807,Kyle Korver,2004,2018,2012,5000000
5808,Kyle Korver,2004,2018,2013,5000000
5809,Kyle Korver,2004,2018,2014,6760563
5810,Kyle Korver,2004,2018,2015,6253521
5811,Kyle Korver,2004,2018,2016,5746479
5812,Kyle Korver,2004,2018,2017,5239437
5813,Kyle Lowry,2007,2018,2007,1011720
5814,Kyle Lowry,2007,2018,2008,1087680
5815,Kyle Lowry,2007,2018,2009,1163520
5816,Kyle Lowry,2007,2018,2010,2034997
5817,Kyle Lowry,2007,2018,2011,5750000
5818,Kyle Lowry,2007,2018,2012,5750000
5819,Kyle Lowry,2007,2018,2013,5750000
5820,Kyle Lowry,2007,2018,2014,6210000
5821,Kyle Lowry,2007,2018,2015,12000000
5822,Kyle Lowry,2007,2018,2016,12000000
5823,Kyle Lowry,2007,2018,2017,12000000
5824,Kyle O'Quinn,2013,2018,2013,788872
5825,Kyle O'Quinn,2013,2018,2014,788872
5826,Kyle O'Quinn,2013,2018,2015,915243
5827,Kyle O'Quinn,2013,2018,2016,3750000
5828,Kyle O'Quinn,2013,2018,2017,3918750
5829,Kyle Singler,2013,2018,2013,1000000
5830,Kyle Singler,2013,2018,2014,1045000
5831,Kyle Singler,2013,2018,2015,1090000
5832,Kyle Singler,2013,2018,2016,4500000
5833,Kyle Singler,2013,2018,2017,4837500
5834,Kyle Weaver,2009,2011,2009,806452
5835,Kyle Weaver,2009,2011,2010,870968
5836,Kyle Wiltjer,2017,2017,2017,543471
5837,Kyrie Irving,2012,2018,2012,5144280
5838,Kyrie Irving,2012,2018,2013,5530080
5839,Kyrie Irving,2012,2018,2014,5915880
5840,Kyrie Irving,2012,2018,2015,7459925
5841,Kyrie Irving,2012,2018,2016,16407500
5842,Kyrie Irving,2012,2018,2017,17638063
5843,Kyrylo Fesenko,2008,2012,2008,750000
5844,Kyrylo Fesenko,2008,2012,2009,810000
5845,Kyrylo Fesenko,2008,2012,2010,870000
5846,Kyrylo Fesenko,2008,2012,2011,1087500
5847,LaBradford Smith,1992,1994,1992,620000
5848,LaBradford Smith,1992,1994,1993,760000
5849,LaBradford Smith,1992,1994,1994,940000
5850,LaMarcus Aldridge,2007,2018,2007,4027320
5851,LaMarcus Aldridge,2007,2018,2008,4329360
5852,LaMarcus Aldridge,2007,2018,2009,4631400
5853,LaMarcus Aldridge,2007,2018,2010,5844827
5854,LaMarcus Aldridge,2007,2018,2011,11244000
5855,LaMarcus Aldridge,2007,2018,2012,12372000
5856,LaMarcus Aldridge,2007,2018,2013,13500000
5857,LaMarcus Aldridge,2007,2018,2014,14878000
5858,LaMarcus Aldridge,2007,2018,2015,16006000
5859,LaMarcus Aldridge,2007,2018,2016,19689000
5860,LaMarcus Aldridge,2007,2018,2017,20575005
5861,LaPhonso Ellis,1993,2003,1993,1900000
5862,LaPhonso Ellis,1993,2003,1994,2350000
5863,LaPhonso Ellis,1993,2003,1995,2731000
5864,LaPhonso Ellis,1993,2003,1996,3039000
5865,LaPhonso Ellis,1993,2003,1997,3294000
5866,LaPhonso Ellis,1993,2003,1998,3650000
5867,LaPhonso Ellis,1993,2003,1999,1750000
5868,LaPhonso Ellis,1993,2003,2000,1925000
5869,LaPhonso Ellis,1993,2003,2001,1200000
5870,LaPhonso Ellis,1993,2003,2002,3000000
5871,LaPhonso Ellis,1993,2003,2003,3100000
5872,Lamar Odom,2000,2013,2000,2445480
5873,Lamar Odom,2000,2013,2001,2628960
5874,Lamar Odom,2000,2013,2002,2812320
5875,Lamar Odom,2000,2013,2003,3557585
5876,Lamar Odom,2000,2013,2004,9963596
5877,Lamar Odom,2000,2013,2005,10548596
5878,Lamar Odom,2000,2013,2006,11465333
5879,Lamar Odom,2000,2013,2007,12348596
5880,Lamar Odom,2000,2013,2008,13248596
5881,Lamar Odom,2000,2013,2009,14148596
5882,Lamar Odom,2000,2013,2010,7500000
5883,Lamar Odom,2000,2013,2011,8200000
5884,Lamar Odom,2000,2013,2012,8900000
5885,Lamar Odom,2000,2013,2013,8200000
5886,Lamar Odom,2000,2013,2014,8232
5887,Lamar Patterson,2016,2017,2016,525093
5888,Lamar Patterson,2016,2017,2017,100000
5889,Lamond Murray,1995,2006,1995,2000000
5890,Lamond Murray,1995,2006,1996,2400000
5891,Lamond Murray,1995,2006,1997,2700000
5892,Lamond Murray,1995,2006,1998,2900000
5893,Lamond Murray,1995,2006,1999,3500000
5894,Lamond Murray,1995,2006,2000,3000000
5895,Lamond Murray,1995,2006,2001,3380000
5896,Lamond Murray,1995,2006,2002,3750000
5897,Lamond Murray,1995,2006,2003,4125000
5898,Lamond Murray,1995,2006,2004,4500000
5899,Lamond Murray,1995,2006,2005,4875000
5900,Lamond Murray,1995,2006,2006,52500001138500
5901,Lamont Strothers,1992,1993,1992,150000
5902,Lance Blanks,1991,1993,1991,365000
5903,Lance Blanks,1991,1993,1992,415000
5904,Lance Blanks,1991,1993,1993,490000
5905,Lance Stephenson,2011,2018,2011,750000
5906,Lance Stephenson,2011,2018,2012,810000
5907,Lance Stephenson,2011,2018,2013,870000
5908,Lance Stephenson,2011,2018,2014,1005000
5909,Lance Stephenson,2011,2018,2015,9000000
5910,Lance Stephenson,2011,2018,2016,9000000
5911,Lance Stephenson,2011,2018,2017,1227286
5912,Lance Thomas,2012,2018,2012,328444
5913,Lance Thomas,2012,2018,2013,762195
5914,Lance Thomas,2012,2018,2014,72924
5915,Lance Thomas,2012,2018,2015,931431
5916,Lance Thomas,2012,2018,2016,1636842
5917,Lance Thomas,2012,2018,2017,6191000
5918,Landry Fields,2011,2015,2011,473604
5919,Landry Fields,2011,2015,2012,762195
5920,Landry Fields,2011,2015,2013,6250000
5921,Landry Fields,2011,2015,2014,6250000
5922,Landry Fields,2011,2015,2015,6250000
5923,Langston Galloway,2015,2018,2015,295449
5924,Langston Galloway,2015,2018,2016,845059
5925,Langston Galloway,2015,2018,2017,5200000
5926,Lari Ketner,2000,2001,2000,92338
5927,Lari Ketner,2000,2001,2001,423500
5928,Laron Profit,2000,2006,2000,301875
5929,Laron Profit,2000,2006,2001,508000
5930,Laron Profit,2000,2006,2002,630850
5931,Laron Profit,2000,2006,2005,745046
5932,Laron Profit,2000,2006,2006,745248
5933,Larry Drew,2015,2015,1991,550000
5934,Larry Drew,2015,2015,1992,600000
5935,Larry Drew,2015,2015,2015,59687
5936,Larry Hughes,1999,2012,1999,1330000
5937,Larry Hughes,1999,2012,2000,1722240
5938,Larry Hughes,1999,2012,2001,1842480
5939,Larry Hughes,1999,2012,2002,2343635
5940,Larry Hughes,1999,2012,2003,4546000
5941,Larry Hughes,1999,2012,2004,5000600
5942,Larry Hughes,1999,2012,2005,5455200
5943,Larry Hughes,1999,2012,2006,10344900
5944,Larry Hughes,1999,2012,2007,13363012
5945,Larry Hughes,1999,2012,2008,12000084
5946,Larry Hughes,1999,2012,2009,12827676
5947,Larry Hughes,1999,2012,2010,13655268
5948,Larry Hughes,1999,2012,2012,414443
5949,Larry Johnson,1992,2001,1992,1955000
5950,Larry Johnson,1992,2001,1993,2540000
5951,Larry Johnson,1992,2001,1994,3125000
5952,Larry Johnson,1992,2001,1995,3710000
5953,Larry Johnson,1992,2001,1996,4295000
5954,Larry Johnson,1992,2001,1997,5004000
5955,Larry Johnson,1992,2001,1998,8460714
5956,Larry Johnson,1992,2001,1999,10186000
5957,Larry Johnson,1992,2001,2000,11910714
5958,Larry Johnson,1992,2001,2001,11000000
5959,Larry Johnson,1992,2001,2002,11335714
5960,Larry Johnson,1992,2001,2003,9610714
5961,Larry Nance,2016,2018,1991,1260000
5962,Larry Nance,2016,2018,1992,1363000
5963,Larry Nance,2016,2018,1993,2775000
5964,Larry Nance,2016,2018,1994,2840000
5965,Larry Owens,2011,2012,2011,55718
5966,Larry Owens,2011,2012,2012,86052
5967,Larry Robinson,1991,2002,1995,30000
5968,Larry Robinson,1991,2002,2001,611000
5969,Larry Robinson,1991,2002,2002,715850
5970,Larry Sanders,2011,2017,2011,1731960
5971,Larry Sanders,2011,2017,2012,1861920
5972,Larry Sanders,2011,2017,2013,1991760
5973,Larry Sanders,2011,2017,2014,3053368
5974,Larry Sanders,2011,2017,2015,11000000
5975,Larry Sanders,2011,2017,2016,5000000
5976,Larry Sanders,2011,2017,2017,1865547
5977,Larry Stewart,1992,1997,1992,130000
5978,Larry Stewart,1992,1997,1993,500000
5979,Larry Stewart,1992,1997,1994,600000
5980,Larry Stewart,1992,1997,1995,700000
5981,Larry Stewart,1992,1997,1996,800000
5982,Larry Stewart,1992,1997,1997,247500
5983,Larry Sykes,1996,1996,1996,225000
5984,Latrell Sprewell,1993,2005,1993,550000
5985,Latrell Sprewell,1993,2005,1994,700000
5986,Latrell Sprewell,1993,2005,1995,890000
5987,Latrell Sprewell,1993,2005,1996,975000
5988,Latrell Sprewell,1993,2005,1997,7000000
5989,Latrell Sprewell,1993,2005,1998,7770000
5990,Latrell Sprewell,1993,2005,1999,8300000
5991,Latrell Sprewell,1993,2005,2000,9000000
5992,Latrell Sprewell,1993,2005,2001,10125000
5993,Latrell Sprewell,1993,2005,2002,11250000
5994,Latrell Sprewell,1993,2005,2003,12375000
5995,Latrell Sprewell,1993,2005,2004,13500000
5996,Latrell Sprewell,1993,2005,2005,14625000
5997,Lavor Postell,2001,2003,2001,316969
5998,Lavor Postell,2001,2003,2002,465850
5999,Lavor Postell,2001,2003,2003,587435
6000,Lavoy Allen,2012,2017,2012,473604
6001,Lavoy Allen,2012,2017,2013,3000000
6002,Lavoy Allen,2012,2017,2014,3060000
6003,Lavoy Allen,2012,2017,2015,948163
6004,Lavoy Allen,2012,2017,2016,4050000
6005,Lavoy Allen,2012,2017,2017,4000000
6006,Lawrence Funderburke,1998,2005,1998,500000
6007,Lawrence Funderburke,1998,2005,1999,575000
6008,Lawrence Funderburke,1998,2005,2000,2400000
6009,Lawrence Funderburke,1998,2005,2001,2700000
6010,Lawrence Funderburke,1998,2005,2002,3025000
6011,Lawrence Funderburke,1998,2005,2003,3300000
6012,Lawrence Funderburke,1998,2005,2004,3600000
6013,Lawrence Moten,1996,1998,1996,280000
6014,Lawrence Moten,1996,1998,1997,321000
6015,Lawrence Roberts,2006,2007,2006,398762
6016,Lawrence Roberts,2006,2007,2007,664209
6017,Lazar Hayward,2011,2013,2011,1020960
6018,Lazar Hayward,2011,2013,2012,1097520
6019,Lazar Hayward,2011,2013,2013,117408080413
6020,Lazaro Borrell,2000,2000,2000,301875
6021,Lazaro Borrell,2000,2000,2001,423500
6022,LeBron James,2004,2018,2004,4018920
6023,LeBron James,2004,2018,2005,4320360
6024,LeBron James,2004,2018,2006,4621800
6025,LeBron James,2004,2018,2007,5828090
6026,LeBron James,2004,2018,2008,13041250
6027,LeBron James,2004,2018,2009,14410581
6028,LeBron James,2004,2018,2010,15779912
6029,LeBron James,2004,2018,2011,14500000
6030,LeBron James,2004,2018,2012,16022500
6031,LeBron James,2004,2018,2013,17545000
6032,LeBron James,2004,2018,2014,19067500
6033,LeBron James,2004,2018,2015,20644400
6034,LeBron James,2004,2018,2016,22970500
6035,LeBron James,2004,2018,2017,30963450
6036,LeRon Ellis,1992,1996,1992,180000
6037,LeRon Ellis,1992,1996,1994,150000
6038,LeRon Ellis,1992,1996,1996,400000
6039,Leandro Barbosa,2004,2017,2004,809280
6040,Leandro Barbosa,2004,2017,2005,870000
6041,Leandro Barbosa,2004,2017,2006,930600
6042,Leandro Barbosa,2004,2017,2007,1679733
6043,Leandro Barbosa,2004,2017,2008,5600000
6044,Leandro Barbosa,2004,2017,2009,6100000
6045,Leandro Barbosa,2004,2017,2010,6600000
6046,Leandro Barbosa,2004,2017,2011,7100000
6047,Leandro Barbosa,2004,2017,2012,7600000
6048,Leandro Barbosa,2004,2017,2013,1229255
6049,Leandro Barbosa,2004,2017,2014,815007
6050,Leandro Barbosa,2004,2017,2015,1448490
6051,Leandro Barbosa,2004,2017,2016,2500000
6052,Leandro Barbosa,2004,2017,2017,4000000
6053,Lee Mayberry,1993,1999,1993,520000
6054,Lee Mayberry,1993,1999,1994,670000
6055,Lee Mayberry,1993,1999,1995,820000
6056,Lee Mayberry,1993,1999,1996,965000
6057,Lee Mayberry,1993,1999,1997,1100000
6058,Lee Mayberry,1993,1999,1998,1320000
6059,Lee Mayberry,1993,1999,1999,1540000
6060,Lee Nailon,2001,2006,2001,316969
6061,Lee Nailon,2001,2006,2002,465850
6062,Lee Nailon,2001,2006,2003,587435
6063,Lee Nailon,2001,2006,2005,745046
6064,Lee Nailon,2001,2006,2006,835810
6065,Leon Powe,2007,2011,2007,432000
6066,Leon Powe,2007,2011,2008,687456
6067,Leon Powe,2007,2011,2009,797581
6068,Leon Powe,2007,2011,2010,855189
6069,Leon Powe,2007,2011,2011,915852
6070,Leon Smith,2002,2004,2000,449920
6071,Leon Smith,2002,2004,2001,483680
6072,Leon Smith,2002,2004,2002,517360
6073,Les Jepsen,1991,1992,1991,505000
6074,Les Jepsen,1991,1992,1992,504000
6075,Les Jepsen,1991,1992,1993,504000
6076,Les Jepsen,1991,1992,1994,504000
6077,Lester Hudson,2010,2015,2010,199185193802
6078,Lester Hudson,2010,2015,2011,192791
6079,Lester Hudson,2010,2015,2015,89239
6080,Linas Kleiza,2006,2013,2006,879360
6081,Linas Kleiza,2006,2013,2007,945360
6082,Linas Kleiza,2006,2013,2008,1011360
6083,Linas Kleiza,2006,2013,2009,1824493
6084,Linas Kleiza,2006,2013,2011,4995000
6085,Linas Kleiza,2006,2013,2012,4605000
6086,Linas Kleiza,2006,2013,2013,4600000
6087,Linas Kleiza,2006,2013,2014,4600000
6088,Lindsey Hunter,1994,2010,1994,902000
6089,Lindsey Hunter,1994,2010,1995,1173000
6090,Lindsey Hunter,1994,2010,1996,1444000
6091,Lindsey Hunter,1994,2010,1997,1715000
6092,Lindsey Hunter,1994,2010,1998,1750000
6093,Lindsey Hunter,1994,2010,1999,2050000
6094,Lindsey Hunter,1994,2010,2000,2350000
6095,Lindsey Hunter,1994,2010,2001,2650000
6096,Lindsey Hunter,1994,2010,2002,3425760
6097,Lindsey Hunter,1994,2010,2003,3870912
6098,Lindsey Hunter,1994,2010,2004,3000000
6099,Lindsey Hunter,1994,2010,2005,1600000
6100,Lindsey Hunter,1994,2010,2006,1760000
6101,Lindsey Hunter,1994,2010,2007,2250000
6102,Lindsey Hunter,1994,2010,2008,2250000
6103,Lindsey Hunter,1994,2010,2009,1143473
6104,Lindsey Hunter,1994,2010,2010,1306455
6105,Linton Johnson,2004,2009,2004,366931
6106,Linton Johnson,2004,2009,2005,620046
6107,Linton Johnson,2004,2009,2006,719373
6108,Linton Johnson,2004,2009,2007,771331
6109,Linton Johnson,2004,2009,2008,283953
6110,Linton Johnson,2004,2009,2009,125374
6111,Lionel Chalmers,2005,2005,2005,450000
6112,Lionel Chalmers,2005,2005,2006,682050
6113,Lionel Simmons,1991,1997,1991,930000
6114,Lionel Simmons,1991,1997,1992,1289000
6115,Lionel Simmons,1991,1997,1993,1464000
6116,Lionel Simmons,1991,1997,1994,1743000
6117,Lionel Simmons,1991,1997,1995,2181400
6118,Lionel Simmons,1991,1997,1996,2676000
6119,Lionel Simmons,1991,1997,1997,3194000
6120,Lionel Simmons,1991,1997,1998,3716500
6121,Lionel Simmons,1991,1997,1999,4238500
6122,Litterial Green,1993,1999,1993,140000
6123,Litterial Green,1993,1999,1994,250000
6124,Litterial Green,1993,1999,1997,247500
6125,Lloyd Daniels,1993,1998,1993,140000
6126,Lloyd Daniels,1993,1998,1994,182000
6127,Lloyd Daniels,1993,1998,1995,11400250000
6128,Lloyd Daniels,1993,1998,1997,184100
6129,Logan Vander Velden,1996,1996,1996,200000
6130,Lonny Baxter,2003,2006,2003,349458
6131,Lonny Baxter,2003,2006,2004,636679
6132,Lonny Baxter,2003,2006,2005,542475
6133,Lonny Baxter,2003,2006,2006,745248
6134,Loren Meyer,1996,1999,1996,556000
6135,Loren Meyer,1996,1999,1997,639000
6136,Loren Meyer,1996,1999,1998,722760
6137,Loren Meyer,1996,1999,1999,450000
6138,Loren Woods,2002,2008,2002,332817
6139,Loren Woods,2002,2008,2003,662435
6140,Loren Woods,2002,2008,2004,638679
6141,Loren Woods,2002,2008,2005,755000
6142,Loren Woods,2002,2008,2006,780000
6143,Loren Woods,2002,2008,2007,300000
6144,Lorenzen Wright,1997,2009,1997,1480000
6145,Lorenzen Wright,1997,2009,1998,1701720
6146,Lorenzen Wright,1997,2009,1999,1923000
6147,Lorenzen Wright,1997,2009,2000,4400000
6148,Lorenzen Wright,1997,2009,2001,4950000
6149,Lorenzen Wright,1997,2009,2002,5500000
6150,Lorenzen Wright,1997,2009,2003,6050000
6151,Lorenzen Wright,1997,2009,2004,6600000
6152,Lorenzen Wright,1997,2009,2005,7150000
6153,Lorenzen Wright,1997,2009,2006,7700000
6154,Lorenzen Wright,1997,2009,2007,3250000
6155,Lorenzen Wright,1997,2009,2008,3250000
6156,Lorenzen Wright,1997,2009,2009,1262275
6157,Lorenzo Brown,2014,2018,2014,426745
6158,Lorenzo Brown,2014,2018,2015,331396
6159,Lorenzo Brown,2014,2018,2016,117709112104
6160,Lorenzo Williams,1993,2000,1993,7000
6161,Lorenzo Williams,1993,2000,1994,250000
6162,Lorenzo Williams,1993,2000,1995,200000
6163,Lorenzo Williams,1993,2000,1996,1550000
6164,Lorenzo Williams,1993,2000,1997,940000
6165,Lorenzo Williams,1993,2000,1998,1128000
6166,Lorenzo Williams,1993,2000,1999,1316000
6167,Lorenzo Williams,1993,2000,2000,1540000
6168,Lorenzo Williams,1993,2000,2001,1750000
6169,Lorenzo Williams,1993,2000,2002,1880000
6170,Lorenzo Williams,1993,2000,2003,2068000
6171,Lou Amundson,2007,2016,2007,7500035232105696
6172,Lou Amundson,2007,2016,2008,687456
6173,Lou Amundson,2007,2016,2009,797581
6174,Lou Amundson,2007,2016,2010,855189
6175,Lou Amundson,2007,2016,2011,2225000
6176,Lou Amundson,2007,2016,2012,2403000
6177,Lou Amundson,2007,2016,2013,1069509
6178,Lou Amundson,2007,2016,2014,48854341979
6179,Lou Amundson,2007,2016,2015,1287163
6180,Lou Amundson,2007,2016,2016,1635476
6181,Lou Amundson,2007,2016,2017,980431
6182,Lou Roe,1996,1997,1996,200000
6183,Lou Roe,1996,1997,1997,247500
6184,Lou Roe,1996,1997,2000,97412
6185,Lou Williams,2006,2018,2006,450000
6186,Lou Williams,2006,2018,2007,664209
6187,Lou Williams,2006,2018,2008,770610
6188,Lou Williams,2006,2018,2009,4500000
6189,Lou Williams,2006,2018,2010,4972500
6190,Lou Williams,2006,2018,2011,5000000
6191,Lou Williams,2006,2018,2012,5176000
6192,Lou Williams,2006,2018,2013,5000000
6193,Lou Williams,2006,2018,2014,5225000
6194,Lou Williams,2006,2018,2015,5450000
6195,Lou Williams,2006,2018,2016,7000000
6196,Lou Williams,2006,2018,2017,7000000
6197,Loy Vaught,1991,2001,1991,825000
6198,Loy Vaught,1991,2001,1992,1000000
6199,Loy Vaught,1991,2001,1993,1100000
6200,Loy Vaught,1991,2001,1994,1225000
6201,Loy Vaught,1991,2001,1995,2750000
